,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Device number: 1500673,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
434,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.86518E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
435,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.63751E-07,0.00000E+00,0.00000E+00,2.66438E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.71976E-07,0.00000E+00,0.00000E+00,0.00000E+00,5.83626E-07,0.00000E+00,0.00000E+00
436,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.40136E-07,0.00000E+00,0.00000E+00,5.53433E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.21228E-06,0.00000E+00,0.00000E+00
437,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.20736E-07,0.00000E+00,0.00000E+00,1.96448E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.30316E-07,0.00000E+00,0.00000E+00
438,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
439,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
440,5.24209E-09,5.24209E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.99854E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
441,9.63790E-09,3.37657E-08,0.00000E+00,0.00000E+00,0.00000E+00,2.15319E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.15174E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
442,3.14499E-09,1.76630E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.54820E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.15241E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
443,0.00000E+00,1.68951E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.50774E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.60313E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
444,0.00000E+00,1.94603E-08,0.00000E+00,0.00000E+00,0.00000E+00,1.73666E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.45385E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
445,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.52949E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
446,1.47776E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.23726E-08,5.78775E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
447,8.07698E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.50222E-07,1.71755E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
448,7.02688E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.91688E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
449,4.26882E-10,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.37950E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
450,6.14238E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.14238E-07,0.00000E+00,0.00000E+00,0.00000E+00,7.49986E-07,0.00000E+00,0.00000E+00
451,8.82143E-09,0.00000E+00,1.89735E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.82143E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.07710E-06,2.45771E-07,0.00000E+00
452,2.26802E-09,0.00000E+00,8.29412E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.26802E-07,0.00000E+00,0.00000E+00,0.00000E+00,2.76926E-07,1.07437E-06,0.00000E+00
453,0.00000E+00,0.00000E+00,6.31649E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.83549E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.18199E-07,0.00000E+00
454,0.00000E+00,0.00000E+00,0.00000E+00,7.63900E-11,0.00000E+00,0.00000E+00,5.60893E-10,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.09567E-07,2.98818E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
455,0.00000E+00,0.00000E+00,0.00000E+00,2.30385E-08,0.00000E+00,0.00000E+00,1.69160E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.74378E-07,9.01208E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
456,0.00000E+00,0.00000E+00,0.00000E+00,2.93732E-08,0.00000E+00,0.00000E+00,2.15672E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.26773E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
457,0.00000E+00,0.00000E+00,0.00000E+00,6.52303E-09,0.00000E+00,0.00000E+00,4.78953E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.06758E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
458,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.91151E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
459,4.70578E-10,4.70578E-10,0.00000E+00,0.00000E+00,6.51770E-09,0.00000E+00,0.00000E+00,3.22424E-07,0.00000E+00,0.00000E+00,5.24613E-08,0.00000E+00,0.00000E+00,1.06719E-05,4.70578E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
460,6.93236E-09,6.93236E-09,0.00000E+00,0.00000E+00,9.60161E-08,0.00000E+00,0.00000E+00,4.74982E-06,0.00000E+00,0.00000E+00,7.72838E-07,0.00000E+00,0.00000E+00,4.44545E-06,6.93236E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
461,7.93949E-09,7.93949E-09,0.00000E+00,1.04921E-08,1.09965E-07,0.00000E+00,7.70384E-08,5.53689E-06,0.00000E+00,0.00000E+00,8.85116E-07,0.00000E+00,0.00000E+00,6.05606E-07,7.93949E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
462,1.40073E-09,1.40073E-09,0.00000E+00,3.53164E-08,1.94007E-08,0.00000E+00,2.59310E-07,1.28629E-06,0.00000E+00,0.00000E+00,1.56157E-07,0.00000E+00,0.00000E+00,1.06845E-07,1.40073E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
463,0.00000E+00,0.00000E+00,0.00000E+00,2.11408E-08,0.00000E+00,0.00000E+00,1.55226E-07,3.09367E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
464,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.50133E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
465,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.82631E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
466,0.00000E+00,3.43447E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
467,0.00000E+00,1.02732E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
468,0.00000E+00,5.38361E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
469,1.59427E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.19256E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
470,9.02899E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.63977E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
471,1.26966E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.22735E-06,0.00000E+00,0.00000E+00,2.51889E-07,5.60309E-07,0.00000E+00,3.44691E-07,4.51890E-07,4.51890E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
472,1.34477E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.18038E-05,0.00000E+00,0.00000E+00,7.23806E-07,1.61005E-06,0.00000E+00,9.90472E-07,1.29851E-06,1.29851E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
473,1.44334E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.30417E-06,0.00000E+00,0.00000E+00,8.04536E-07,7.59958E-07,0.00000E+00,4.67510E-07,6.12906E-07,6.12906E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
474,1.26638E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.31017E-06,0.00000E+00,1.40724E-07,8.66309E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
475,3.43445E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.03079E-05,0.00000E+00,6.51698E-07,9.34318E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
476,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.32058E-06,0.00000E+00,5.22814E-07,5.95962E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
477,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.23793E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.20849E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
478,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.24255E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.64327E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
479,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.01757E-07,0.00000E+00,2.76365E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.14669E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
480,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.75473E-07,0.00000E+00,5.77446E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.83967E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
481,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.45318E-07,0.00000E+00,3.36998E-07,0.00000E+00,0.00000E+00,5.48326E-07,0.00000E+00,6.80288E-07,1.48530E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
482,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.99997E-07,0.00000E+00,1.22528E-07,1.13896E-06,0.00000E+00,1.49971E-06,6.32986E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
483,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.40842E-07,0.00000E+00,1.35964E-06,3.91871E-07,0.00000E+00,1.44761E-06,3.20541E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
484,0.00000E+00,0.00000E+00,0.00000E+00,2.00195E-08,0.00000E+00,0.00000E+00,1.46993E-07,0.00000E+00,0.00000E+00,1.42451E-06,0.00000E+00,0.00000E+00,1.00730E-06,1.11103E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
485,0.00000E+00,0.00000E+00,0.00000E+00,6.11193E-08,0.00000E+00,0.00000E+00,4.48768E-07,0.00000E+00,0.00000E+00,2.26036E-07,0.00000E+00,0.00000E+00,1.59835E-07,1.76294E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
486,8.32803E-09,0.00000E+00,8.32803E-09,3.29343E-08,0.00000E+00,0.00000E+00,2.41820E-07,2.85304E-07,0.00000E+00,0.00000E+00,4.64216E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
487,1.56923E-08,0.00000E+00,1.42749E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.89034E-07,0.00000E+00,6.93108E-08,7.95702E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.83481E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.73065E-07,1.83602E-07,0.00000E+00
488,1.40219E-08,0.00000E+00,4.24746E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.45511E-07,0.00000E+00,4.77967E-07,2.36759E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.95489E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.19346E-06,1.26612E-06,0.00000E+00
489,8.70822E-09,3.80126E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.25830E-07,2.11888E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.74164E-06,0.00000E+00,0.00000E+00,4.40982E-07,1.06328E-06,1.62040E-06,0.00000E+00
490,9.97321E-10,1.01690E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.87688E-08,5.66836E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.99464E-07,0.00000E+00,0.00000E+00,1.17970E-06,1.21773E-07,1.44642E-06,0.00000E+00
491,0.00000E+00,4.84395E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.70008E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.61943E-07,1.90415E-06,6.27455E-07,0.00000E+00
492,0.00000E+00,1.14135E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.32408E-07,3.07548E-06,0.00000E+00,0.00000E+00
493,0.00000E+00,6.22602E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.22276E-07,1.59642E-06,0.00000E+00,0.00000E+00
494,0.00000E+00,5.37500E-09,0.00000E+00,1.02062E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.23549E-07,6.03800E-06,0.00000E+00,0.00000E+00
495,0.00000E+00,4.27141E-10,0.00000E+00,2.77549E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.95523E-08,1.46872E-05,0.00000E+00,0.00000E+00
496,0.00000E+00,0.00000E+00,0.00000E+00,1.32017E-08,0.00000E+00,9.06015E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.12077E-07,6.96123E-06,0.00000E+00,0.00000E+00
497,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.40003E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.91294E-07,1.43465E-06,0.00000E+00,0.00000E+00
498,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.03077E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.27818E-07,7.14805E-06,0.00000E+00,0.00000E+00
499,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.07060E-06,0.00000E+00,0.00000E+00
500,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.71732E-07,0.00000E+00,0.00000E+00
501,5.67856E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.16555E-07,0.00000E+00,1.94538E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.33148E-07,0.00000E+00,2.27143E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.62689E-06,0.00000E+00,0.00000E+00
502,7.95480E-09,1.97002E-09,0.00000E+00,0.00000E+00,0.00000E+00,2.03711E-07,0.00000E+00,2.72518E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.06774E-07,0.00000E+00,5.54594E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.06841E-05,0.00000E+00,0.00000E+00
503,1.96441E-09,8.17471E-09,0.00000E+00,0.00000E+00,0.00000E+00,2.08110E-07,0.00000E+00,6.72974E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.49841E-07,0.00000E+00,1.05954E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.63840E-06,0.00000E+00,0.00000E+00
504,4.22758E-09,5.98133E-09,0.00000E+00,0.00000E+00,0.00000E+00,7.30180E-07,0.00000E+00,1.59313E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.14052E-05,1.05689E-05,0.00000E+00,0.00000E+00,4.90438E-07,1.54856E-06,0.00000E+00,0.00000E+00
505,1.02021E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.43817E-06,0.00000E+00,3.76765E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.71250E-08,0.00000E+00,9.97756E-06,2.49888E-05,0.00000E+00,0.00000E+00,1.15749E-06,3.65478E-06,0.00000E+00,0.00000E+00
506,1.00061E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.61304E-07,0.00000E+00,1.61107E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.80853E-07,0.00000E+00,3.70211E-06,1.05161E-05,0.00000E+00,0.00000E+00,4.29479E-07,1.35608E-06,0.00000E+00,0.00000E+00
507,7.44071E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.52724E-07,0.00000E+00,2.54906E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.67560E-07,0.00000E+00,0.00000E+00,5.44031E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.83859E-07,0.00000E+00,0.00000E+00
